UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,INTERVAL_MS,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_FUNDING_RATE_UPDATES
HOUR,2024-11-06 05:00:00,227,dydxv4,BTC-USD,3600000,6.8125e-05,6.8125e-05,5.65e-05,5.65e-05,1730869200.0,1730869200.0,5.65e-05,5.65e-05,1730869200.0,5.65e-05,1730869200.0,5.65e-05,1
HOUR,2024-11-06 06:00:00,227,dydxv4,BTC-USD,3600000,5.65e-05,5.65e-05,2.4375e-05,2.4375e-05,1730872800.0,1730872800.0,2.4375e-05,2.4375e-05,1730872800.0,2.4375e-05,1730872800.0,2.4375e-05,1
HOUR,2024-11-06 07:00:00,227,dydxv4,BTC-USD,3600000,2.4375e-05,4.6875e-05,2.4375e-05,4.6875e-05,1730876400.0,1730876400.0,4.6875e-05,4.6875e-05,1730876400.0,4.6875e-05,1730876400.0,4.6875e-05,1
HOUR,2024-11-06 08:00:00,227,dydxv4,BTC-USD,3600000,4.6875e-05,5.0125e-05,4.6875e-05,5.0125e-05,1730880000.0,1730880000.0,5.0125e-05,5.0125e-05,1730880000.0,5.0125e-05,1730880000.0,5.0125e-05,1
HOUR,2024-11-06 09:00:00,227,dydxv4,BTC-USD,3600000,5.0125e-05,7.1625e-05,5.0125e-05,7.1625e-05,1730883600.0,1730883600.0,7.1625e-05,7.1625e-05,1730883600.0,7.1625e-05,1730883600.0,7.1625e-05,1
HOUR,2024-11-06 10:00:00,227,dydxv4,BTC-USD,3600000,7.1625e-05,7.1625e-05,3.9625e-05,3.9625e-05,1730887200.0,1730887200.0,3.9625e-05,3.9625e-05,1730887200.0,3.9625e-05,1730887200.0,3.9625e-05,1
HOUR,2024-11-06 11:00:00,227,dydxv4,BTC-USD,3600000,3.9625e-05,3.9625e-05,2.3125e-05,2.3125e-05,1730890800.0,1730890800.0,2.3125e-05,2.3125e-05,1730890800.0,2.3125e-05,1730890800.0,2.3125e-05,1
HOUR,2024-11-06 12:00:00,227,dydxv4,BTC-USD,3600000,2.3125e-05,2.3125e-05,2.0375e-05,2.0375e-05,1730894400.0,1730894400.0,2.0375e-05,2.0375e-05,1730894400.0,2.0375e-05,1730894400.0,2.0375e-05,1
HOUR,2024-11-06 13:00:00,227,dydxv4,BTC-USD,3600000,2.0375e-05,2.0375e-05,2.0375e-05,2.0375e-05,,,,,,,,,0
HOUR,2024-11-06 14:00:00,227,dydxv4,BTC-USD,3600000,2.0375e-05,2.0375e-05,2.0375e-05,2.0375e-05,,,,,,,,,0
HOUR,2024-11-06 15:00:00,227,dydxv4,BTC-USD,3600000,2.0375e-05,2.6625e-05,2.0375e-05,2.6625e-05,1730905200.0,1730905200.0,2.6625e-05,2.6625e-05,1730905200.0,2.6625e-05,1730905200.0,2.6625e-05,1
HOUR,2024-11-06 16:00:00,227,dydxv4,BTC-USD,3600000,2.6625e-05,4.7375e-05,2.6625e-05,4.7375e-05,1730908800.0,1730908800.0,4.7375e-05,4.7375e-05,1730908800.0,4.7375e-05,1730908800.0,4.7375e-05,1
HOUR,2024-11-06 17:00:00,227,dydxv4,BTC-USD,3600000,4.7375e-05,4.7375e-05,4.2625e-05,4.2625e-05,1730912400.0,1730912400.0,4.2625e-05,4.2625e-05,1730912400.0,4.2625e-05,1730912400.0,4.2625e-05,1
HOUR,2024-11-06 18:00:00,227,dydxv4,BTC-USD,3600000,4.2625e-05,6.5375e-05,4.2625e-05,6.5375e-05,1730916000.0,1730916000.0,6.5375e-05,6.5375e-05,1730916000.0,6.5375e-05,1730916000.0,6.5375e-05,1
HOUR,2024-11-06 19:00:00,227,dydxv4,BTC-USD,3600000,6.5375e-05,6.5375e-05,6.0125e-05,6.0125e-05,1730919600.0,1730919600.0,6.0125e-05,6.0125e-05,1730919600.0,6.0125e-05,1730919600.0,6.0125e-05,1
HOUR,2024-11-06 20:00:00,227,dydxv4,BTC-USD,3600000,6.0125e-05,6.0125e-05,4.3625e-05,4.3625e-05,1730923200.0,1730923200.0,4.3625e-05,4.3625e-05,1730923200.0,4.3625e-05,1730923200.0,4.3625e-05,1
HOUR,2024-11-06 21:00:00,227,dydxv4,BTC-USD,3600000,4.3625e-05,5.5e-05,4.3625e-05,5.5e-05,1730926800.0,1730926800.0,5.5e-05,5.5e-05,1730926800.0,5.5e-05,1730926800.0,5.5e-05,1
HOUR,2024-11-06 22:00:00,227,dydxv4,BTC-USD,3600000,5.5e-05,5.5e-05,4.4e-05,4.4e-05,1730930400.0,1730930400.0,4.4e-05,4.4e-05,1730930400.0,4.4e-05,1730930400.0,4.4e-05,1
HOUR,2024-11-06 23:00:00,227,dydxv4,BTC-USD,3600000,4.4e-05,5.4125e-05,4.4e-05,5.4125e-05,1730934000.0,1730934000.0,5.4125e-05,5.4125e-05,1730934000.0,5.4125e-05,1730934000.0,5.4125e-05,1
HOUR,2024-11-07 00:00:00,227,dydxv4,BTC-USD,3600000,5.4125e-05,5.4125e-05,4.5e-05,4.5e-05,1730937602.0,1730937602.0,4.5e-05,4.5e-05,1730937602.0,4.5e-05,1730937602.0,4.5e-05,1
HOUR,2024-11-07 01:00:00,227,dydxv4,BTC-USD,3600000,4.5e-05,4.5e-05,2.725e-05,2.725e-05,1730941200.0,1730941200.0,2.725e-05,2.725e-05,1730941200.0,2.725e-05,1730941200.0,2.725e-05,1
HOUR,2024-11-07 02:00:00,227,dydxv4,BTC-USD,3600000,2.725e-05,3.1625e-05,2.725e-05,3.1625e-05,1730944800.0,1730944800.0,3.1625e-05,3.1625e-05,1730944800.0,3.1625e-05,1730944800.0,3.1625e-05,1
HOUR,2024-11-07 03:00:00,227,dydxv4,BTC-USD,3600000,3.1625e-05,4.2e-05,3.1625e-05,4.2e-05,1730948401.0,1730948401.0,4.2e-05,4.2e-05,1730948401.0,4.2e-05,1730948401.0,4.2e-05,1
HOUR,2024-11-07 04:00:00,227,dydxv4,BTC-USD,3600000,4.2e-05,4.2e-05,2.4875e-05,2.4875e-05,1730952000.0,1730952000.0,2.4875e-05,2.4875e-05,1730952000.0,2.4875e-05,1730952000.0,2.4875e-05,1
HOUR,2024-11-07 05:00:00,227,dydxv4,BTC-USD,3600000,2.4875e-05,2.4875e-05,2.425e-05,2.425e-05,1730955600.0,1730955600.0,2.425e-05,2.425e-05,1730955600.0,2.425e-05,1730955600.0,2.425e-05,1
HOUR,2024-11-07 06:00:00,227,dydxv4,BTC-USD,3600000,2.425e-05,3.3625e-05,2.425e-05,3.3625e-05,1730959200.0,1730959200.0,3.3625e-05,3.3625e-05,1730959200.0,3.3625e-05,1730959200.0,3.3625e-05,1
HOUR,2024-11-07 07:00:00,227,dydxv4,BTC-USD,3600000,3.3625e-05,3.3625e-05,3.1875e-05,3.1875e-05,1730962800.0,1730962800.0,3.1875e-05,3.1875e-05,1730962800.0,3.1875e-05,1730962800.0,3.1875e-05,1
HOUR,2024-11-07 08:00:00,227,dydxv4,BTC-USD,3600000,3.1875e-05,4.275e-05,3.1875e-05,4.275e-05,1730966400.0,1730966400.0,4.275e-05,4.275e-05,1730966400.0,4.275e-05,1730966400.0,4.275e-05,1
HOUR,2024-11-07 09:00:00,227,dydxv4,BTC-USD,3600000,4.275e-05,4.2875e-05,4.275e-05,4.2875e-05,1730970000.0,1730970000.0,4.2875e-05,4.2875e-05,1730970000.0,4.2875e-05,1730970000.0,4.2875e-05,1
HOUR,2024-11-07 10:00:00,227,dydxv4,BTC-USD,3600000,4.2875e-05,4.2875e-05,3.925e-05,3.925e-05,1730973600.0,1730973600.0,3.925e-05,3.925e-05,1730973600.0,3.925e-05,1730973600.0,3.925e-05,1
HOUR,2024-11-07 11:00:00,227,dydxv4,BTC-USD,3600000,3.925e-05,3.925e-05,3.125e-05,3.125e-05,1730977200.0,1730977200.0,3.125e-05,3.125e-05,1730977200.0,3.125e-05,1730977200.0,3.125e-05,1
HOUR,2024-11-07 12:00:00,227,dydxv4,BTC-USD,3600000,3.125e-05,4.475e-05,3.125e-05,4.475e-05,1730980800.0,1730980800.0,4.475e-05,4.475e-05,1730980800.0,4.475e-05,1730980800.0,4.475e-05,1
HOUR,2024-11-07 13:00:00,227,dydxv4,BTC-USD,3600000,4.475e-05,4.475e-05,3.3125e-05,3.3125e-05,1730984401.0,1730984401.0,3.3125e-05,3.3125e-05,1730984401.0,3.3125e-05,1730984401.0,3.3125e-05,1
HOUR,2024-11-07 14:00:00,227,dydxv4,BTC-USD,3600000,3.3125e-05,3.3125e-05,1.6875e-05,1.6875e-05,1730988001.0,1730988001.0,1.6875e-05,1.6875e-05,1730988001.0,1.6875e-05,1730988001.0,1.6875e-05,1
HOUR,2024-11-07 15:00:00,227,dydxv4,BTC-USD,3600000,1.6875e-05,2.8625e-05,1.6875e-05,2.8625e-05,1730991601.0,1730991601.0,2.8625e-05,2.8625e-05,1730991601.0,2.8625e-05,1730991601.0,2.8625e-05,1
HOUR,2024-11-07 16:00:00,227,dydxv4,BTC-USD,3600000,2.8625e-05,4.1125e-05,2.8625e-05,4.1125e-05,1730995200.0,1730995200.0,4.1125e-05,4.1125e-05,1730995200.0,4.1125e-05,1730995200.0,4.1125e-05,1
HOUR,2024-11-07 17:00:00,227,dydxv4,BTC-USD,3600000,4.1125e-05,4.1125e-05,3.5375e-05,3.5375e-05,1730998800.0,1730998800.0,3.5375e-05,3.5375e-05,1730998800.0,3.5375e-05,1730998800.0,3.5375e-05,1
HOUR,2024-11-07 18:00:00,227,dydxv4,BTC-USD,3600000,3.5375e-05,4.6375e-05,3.5375e-05,4.6375e-05,1731002404.0,1731002404.0,4.6375e-05,4.6375e-05,1731002404.0,4.6375e-05,1731002404.0,4.6375e-05,1
HOUR,2024-11-07 19:00:00,227,dydxv4,BTC-USD,3600000,4.6375e-05,4.6375e-05,4.0625e-05,4.0625e-05,1731006000.0,1731006000.0,4.0625e-05,4.0625e-05,1731006000.0,4.0625e-05,1731006000.0,4.0625e-05,1
HOUR,2024-11-07 20:00:00,227,dydxv4,BTC-USD,3600000,4.0625e-05,4.0625e-05,8.125e-06,8.125e-06,1731009600.0,1731009600.0,8.125e-06,8.125e-06,1731009600.0,8.125e-06,1731009600.0,8.125e-06,1
HOUR,2024-11-07 21:00:00,227,dydxv4,BTC-USD,3600000,8.125e-06,8.125e-06,-2.125e-06,-2.125e-06,1731013200.0,1731013200.0,-2.125e-06,-2.125e-06,1731013200.0,-2.125e-06,1731013200.0,-2.125e-06,1
HOUR,2024-11-07 22:00:00,227,dydxv4,BTC-USD,3600000,-2.125e-06,-2.125e-06,-1.55e-05,-1.55e-05,1731016801.0,1731016801.0,-1.55e-05,-1.55e-05,1731016801.0,-1.55e-05,1731016801.0,-1.55e-05,1
HOUR,2024-11-07 23:00:00,227,dydxv4,BTC-USD,3600000,-1.55e-05,-2.875e-06,-1.55e-05,-2.875e-06,1731020400.0,1731020400.0,-2.875e-06,-2.875e-06,1731020400.0,-2.875e-06,1731020400.0,-2.875e-06,1
HOUR,2024-11-08 00:00:00,227,dydxv4,BTC-USD,3600000,-2.875e-06,2.1375e-05,-2.875e-06,2.1375e-05,1731024002.0,1731024002.0,2.1375e-05,2.1375e-05,1731024002.0,2.1375e-05,1731024002.0,2.1375e-05,1
HOUR,2024-11-08 01:00:00,227,dydxv4,BTC-USD,3600000,2.1375e-05,2.1375e-05,5.375e-06,5.375e-06,1731027601.0,1731027601.0,5.375e-06,5.375e-06,1731027601.0,5.375e-06,1731027601.0,5.375e-06,1
HOUR,2024-11-08 02:00:00,227,dydxv4,BTC-USD,3600000,5.375e-06,1.0625e-05,5.375e-06,1.0625e-05,1731031200.0,1731031200.0,1.0625e-05,1.0625e-05,1731031200.0,1.0625e-05,1731031200.0,1.0625e-05,1
HOUR,2024-11-08 03:00:00,227,dydxv4,BTC-USD,3600000,1.0625e-05,1.8125e-05,1.0625e-05,1.8125e-05,1731034800.0,1731034800.0,1.8125e-05,1.8125e-05,1731034800.0,1.8125e-05,1731034800.0,1.8125e-05,1
HOUR,2024-11-08 04:00:00,227,dydxv4,BTC-USD,3600000,1.8125e-05,2.3125e-05,1.8125e-05,2.3125e-05,1731038400.0,1731038400.0,2.3125e-05,2.3125e-05,1731038400.0,2.3125e-05,1731038400.0,2.3125e-05,1
HOUR,2024-11-08 05:00:00,227,dydxv4,BTC-USD,3600000,2.3125e-05,2.575e-05,2.3125e-05,2.575e-05,1731042001.0,1731042001.0,2.575e-05,2.575e-05,1731042001.0,2.575e-05,1731042001.0,2.575e-05,1
HOUR,2024-11-08 06:00:00,227,dydxv4,BTC-USD,3600000,2.575e-05,2.8625e-05,2.575e-05,2.8625e-05,1731045600.0,1731045600.0,2.8625e-05,2.8625e-05,1731045600.0,2.8625e-05,1731045600.0,2.8625e-05,1
HOUR,2024-11-08 07:00:00,227,dydxv4,BTC-USD,3600000,2.8625e-05,3.0375e-05,2.8625e-05,3.0375e-05,1731049200.0,1731049200.0,3.0375e-05,3.0375e-05,1731049200.0,3.0375e-05,1731049200.0,3.0375e-05,1
HOUR,2024-11-08 08:00:00,227,dydxv4,BTC-USD,3600000,3.0375e-05,3.0375e-05,2.8125e-05,2.8125e-05,1731052800.0,1731052800.0,2.8125e-05,2.8125e-05,1731052800.0,2.8125e-05,1731052800.0,2.8125e-05,1
HOUR,2024-11-08 09:00:00,227,dydxv4,BTC-USD,3600000,2.8125e-05,2.8125e-05,2.6375e-05,2.6375e-05,1731056400.0,1731056400.0,2.6375e-05,2.6375e-05,1731056400.0,2.6375e-05,1731056400.0,2.6375e-05,1
HOUR,2024-11-08 10:00:00,227,dydxv4,BTC-USD,3600000,2.6375e-05,2.75e-05,2.6375e-05,2.75e-05,1731060000.0,1731060000.0,2.75e-05,2.75e-05,1731060000.0,2.75e-05,1731060000.0,2.75e-05,1
HOUR,2024-11-08 11:00:00,227,dydxv4,BTC-USD,3600000,2.75e-05,2.75e-05,2.575e-05,2.575e-05,1731063601.0,1731063601.0,2.575e-05,2.575e-05,1731063601.0,2.575e-05,1731063601.0,2.575e-05,1
HOUR,2024-11-08 12:00:00,227,dydxv4,BTC-USD,3600000,2.575e-05,2.575e-05,1.325e-05,1.325e-05,1731067200.0,1731067200.0,1.325e-05,1.325e-05,1731067200.0,1.325e-05,1731067200.0,1.325e-05,1
HOUR,2024-11-08 13:00:00,227,dydxv4,BTC-USD,3600000,1.325e-05,2.7625e-05,1.325e-05,2.7625e-05,1731070800.0,1731070800.0,2.7625e-05,2.7625e-05,1731070800.0,2.7625e-05,1731070800.0,2.7625e-05,1
HOUR,2024-11-08 14:00:00,227,dydxv4,BTC-USD,3600000,2.7625e-05,3.55e-05,2.7625e-05,3.55e-05,1731074400.0,1731074400.0,3.55e-05,3.55e-05,1731074400.0,3.55e-05,1731074400.0,3.55e-05,1
HOUR,2024-11-08 15:00:00,227,dydxv4,BTC-USD,3600000,3.55e-05,3.55e-05,2.9625e-05,2.9625e-05,1731078000.0,1731078000.0,2.9625e-05,2.9625e-05,1731078000.0,2.9625e-05,1731078000.0,2.9625e-05,1
HOUR,2024-11-08 16:00:00,227,dydxv4,BTC-USD,3600000,2.9625e-05,2.9625e-05,1.475e-05,1.475e-05,1731081600.0,1731081600.0,1.475e-05,1.475e-05,1731081600.0,1.475e-05,1731081600.0,1.475e-05,1
HOUR,2024-11-08 17:00:00,227,dydxv4,BTC-USD,3600000,1.475e-05,1.475e-05,1.1375e-05,1.1375e-05,1731085200.0,1731085200.0,1.1375e-05,1.1375e-05,1731085200.0,1.1375e-05,1731085200.0,1.1375e-05,1
HOUR,2024-11-08 18:00:00,227,dydxv4,BTC-USD,3600000,1.1375e-05,1.1375e-05,1e-06,1e-06,1731088800.0,1731088800.0,1e-06,1e-06,1731088800.0,1e-06,1731088800.0,1e-06,1
HOUR,2024-11-08 19:00:00,227,dydxv4,BTC-USD,3600000,1e-06,1.1125e-05,1e-06,1.1125e-05,1731092400.0,1731092400.0,1.1125e-05,1.1125e-05,1731092400.0,1.1125e-05,1731092400.0,1.1125e-05,1
HOUR,2024-11-08 20:00:00,227,dydxv4,BTC-USD,3600000,1.1125e-05,7.4875e-05,1.1125e-05,7.4875e-05,1731096001.0,1731096001.0,7.4875e-05,7.4875e-05,1731096001.0,7.4875e-05,1731096001.0,7.4875e-05,1
HOUR,2024-11-08 21:00:00,227,dydxv4,BTC-USD,3600000,7.4875e-05,7.4875e-05,3.8375e-05,3.8375e-05,1731099600.0,1731099600.0,3.8375e-05,3.8375e-05,1731099600.0,3.8375e-05,1731099600.0,3.8375e-05,1
HOUR,2024-11-08 22:00:00,227,dydxv4,BTC-USD,3600000,3.8375e-05,3.8375e-05,2.7875e-05,2.7875e-05,1731103201.0,1731103201.0,2.7875e-05,2.7875e-05,1731103201.0,2.7875e-05,1731103201.0,2.7875e-05,1
HOUR,2024-11-08 23:00:00,227,dydxv4,BTC-USD,3600000,2.7875e-05,2.7875e-05,1.925e-05,1.925e-05,1731106800.0,1731106800.0,1.925e-05,1.925e-05,1731106800.0,1.925e-05,1731106800.0,1.925e-05,1
HOUR,2024-11-09 00:00:00,227,dydxv4,BTC-USD,3600000,1.925e-05,1.925e-05,8e-06,8e-06,1731110400.0,1731110400.0,8e-06,8e-06,1731110400.0,8e-06,1731110400.0,8e-06,1
HOUR,2024-11-09 01:00:00,227,dydxv4,BTC-USD,3600000,8e-06,1.0125e-05,8e-06,1.0125e-05,1731114000.0,1731114000.0,1.0125e-05,1.0125e-05,1731114000.0,1.0125e-05,1731114000.0,1.0125e-05,1
HOUR,2024-11-09 02:00:00,227,dydxv4,BTC-USD,3600000,1.0125e-05,1.0125e-05,8e-06,8e-06,1731117600.0,1731117600.0,8e-06,8e-06,1731117600.0,8e-06,1731117600.0,8e-06,1
HOUR,2024-11-09 03:00:00,227,dydxv4,BTC-USD,3600000,8e-06,8e-06,5e-06,5e-06,1731121201.0,1731121201.0,5e-06,5e-06,1731121201.0,5e-06,1731121201.0,5e-06,1
HOUR,2024-11-09 04:00:00,227,dydxv4,BTC-USD,3600000,5e-06,5.125e-06,5e-06,5.125e-06,1731124800.0,1731124800.0,5.125e-06,5.125e-06,1731124800.0,5.125e-06,1731124800.0,5.125e-06,1
HOUR,2024-11-09 05:00:00,227,dydxv4,BTC-USD,3600000,5.125e-06,6e-06,5.125e-06,6e-06,1731128400.0,1731128400.0,6e-06,6e-06,1731128400.0,6e-06,1731128400.0,6e-06,1
HOUR,2024-11-09 06:00:00,227,dydxv4,BTC-USD,3600000,6e-06,2.6e-05,6e-06,2.6e-05,1731132000.0,1731132000.0,2.6e-05,2.6e-05,1731132000.0,2.6e-05,1731132000.0,2.6e-05,1
HOUR,2024-11-09 07:00:00,227,dydxv4,BTC-USD,3600000,2.6e-05,4.825e-05,2.6e-05,4.825e-05,1731135600.0,1731135600.0,4.825e-05,4.825e-05,1731135600.0,4.825e-05,1731135600.0,4.825e-05,1
HOUR,2024-11-09 08:00:00,227,dydxv4,BTC-USD,3600000,4.825e-05,5.35e-05,4.825e-05,5.35e-05,1731139201.0,1731139201.0,5.35e-05,5.35e-05,1731139201.0,5.35e-05,1731139201.0,5.35e-05,1
HOUR,2024-11-09 09:00:00,227,dydxv4,BTC-USD,3600000,5.35e-05,5.35e-05,4.6375e-05,4.6375e-05,1731142800.0,1731142800.0,4.6375e-05,4.6375e-05,1731142800.0,4.6375e-05,1731142800.0,4.6375e-05,1
HOUR,2024-11-09 10:00:00,227,dydxv4,BTC-USD,3600000,4.6375e-05,4.6375e-05,3.525e-05,3.525e-05,1731146400.0,1731146400.0,3.525e-05,3.525e-05,1731146400.0,3.525e-05,1731146400.0,3.525e-05,1
HOUR,2024-11-09 11:00:00,227,dydxv4,BTC-USD,3600000,3.525e-05,3.525e-05,2.2e-05,2.2e-05,1731150000.0,1731150000.0,2.2e-05,2.2e-05,1731150000.0,2.2e-05,1731150000.0,2.2e-05,1
HOUR,2024-11-09 12:00:00,227,dydxv4,BTC-USD,3600000,2.2e-05,2.2e-05,1.275e-05,1.275e-05,1731153600.0,1731153600.0,1.275e-05,1.275e-05,1731153600.0,1.275e-05,1731153600.0,1.275e-05,1
HOUR,2024-11-09 13:00:00,227,dydxv4,BTC-USD,3600000,1.275e-05,1.275e-05,8.375e-06,8.375e-06,1731157200.0,1731157200.0,8.375e-06,8.375e-06,1731157200.0,8.375e-06,1731157200.0,8.375e-06,1
HOUR,2024-11-09 14:00:00,227,dydxv4,BTC-USD,3600000,8.375e-06,1.8e-05,8.375e-06,1.8e-05,1731160800.0,1731160800.0,1.8e-05,1.8e-05,1731160800.0,1.8e-05,1731160800.0,1.8e-05,1
HOUR,2024-11-09 15:00:00,227,dydxv4,BTC-USD,3600000,1.8e-05,1.8e-05,1.55e-05,1.55e-05,1731164400.0,1731164400.0,1.55e-05,1.55e-05,1731164400.0,1.55e-05,1731164400.0,1.55e-05,1
HOUR,2024-11-09 16:00:00,227,dydxv4,BTC-USD,3600000,1.55e-05,1.575e-05,1.55e-05,1.575e-05,1731168000.0,1731168000.0,1.575e-05,1.575e-05,1731168000.0,1.575e-05,1731168000.0,1.575e-05,1
HOUR,2024-11-09 17:00:00,227,dydxv4,BTC-USD,3600000,1.575e-05,1.575e-05,1.2875e-05,1.2875e-05,1731171600.0,1731171600.0,1.2875e-05,1.2875e-05,1731171600.0,1.2875e-05,1731171600.0,1.2875e-05,1
HOUR,2024-11-09 18:00:00,227,dydxv4,BTC-USD,3600000,1.2875e-05,1.2875e-05,5.5e-06,5.5e-06,1731175200.0,1731175200.0,5.5e-06,5.5e-06,1731175200.0,5.5e-06,1731175200.0,5.5e-06,1
HOUR,2024-11-09 19:00:00,227,dydxv4,BTC-USD,3600000,5.5e-06,1.6125e-05,5.5e-06,1.6125e-05,1731178800.0,1731178800.0,1.6125e-05,1.6125e-05,1731178800.0,1.6125e-05,1731178800.0,1.6125e-05,1
HOUR,2024-11-09 20:00:00,227,dydxv4,BTC-USD,3600000,1.6125e-05,3.125e-05,1.6125e-05,3.125e-05,1731182400.0,1731182400.0,3.125e-05,3.125e-05,1731182400.0,3.125e-05,1731182400.0,3.125e-05,1
HOUR,2024-11-09 21:00:00,227,dydxv4,BTC-USD,3600000,3.125e-05,3.125e-05,2.15e-05,2.15e-05,1731186001.0,1731186001.0,2.15e-05,2.15e-05,1731186001.0,2.15e-05,1731186001.0,2.15e-05,1
HOUR,2024-11-09 22:00:00,227,dydxv4,BTC-USD,3600000,2.15e-05,2.15e-05,1.3625e-05,1.3625e-05,1731189601.0,1731189601.0,1.3625e-05,1.3625e-05,1731189601.0,1.3625e-05,1731189601.0,1.3625e-05,1
HOUR,2024-11-09 23:00:00,227,dydxv4,BTC-USD,3600000,1.3625e-05,1.675e-05,1.3625e-05,1.675e-05,1731193200.0,1731193200.0,1.675e-05,1.675e-05,1731193200.0,1.675e-05,1731193200.0,1.675e-05,1
HOUR,2024-11-10 00:00:00,227,dydxv4,BTC-USD,3600000,1.675e-05,3.5875e-05,1.675e-05,3.5875e-05,1731196800.0,1731196800.0,3.5875e-05,3.5875e-05,1731196800.0,3.5875e-05,1731196800.0,3.5875e-05,1
HOUR,2024-11-10 01:00:00,227,dydxv4,BTC-USD,3600000,3.5875e-05,3.5875e-05,3.4e-05,3.4e-05,1731200400.0,1731200400.0,3.4e-05,3.4e-05,1731200400.0,3.4e-05,1731200400.0,3.4e-05,1
HOUR,2024-11-10 02:00:00,227,dydxv4,BTC-USD,3600000,3.4e-05,3.4e-05,1.5875e-05,1.5875e-05,1731204000.0,1731204000.0,1.5875e-05,1.5875e-05,1731204000.0,1.5875e-05,1731204000.0,1.5875e-05,1
HOUR,2024-11-10 03:00:00,227,dydxv4,BTC-USD,3600000,1.5875e-05,3.4375e-05,1.5875e-05,3.4375e-05,1731207600.0,1731207600.0,3.4375e-05,3.4375e-05,1731207600.0,3.4375e-05,1731207600.0,3.4375e-05,1
HOUR,2024-11-10 04:00:00,227,dydxv4,BTC-USD,3600000,3.4375e-05,5.8125e-05,3.4375e-05,5.8125e-05,1731211200.0,1731211200.0,5.8125e-05,5.8125e-05,1731211200.0,5.8125e-05,1731211200.0,5.8125e-05,1
HOUR,2024-11-10 05:00:00,227,dydxv4,BTC-USD,3600000,5.8125e-05,6.8625e-05,5.8125e-05,6.8625e-05,1731214800.0,1731214800.0,6.8625e-05,6.8625e-05,1731214800.0,6.8625e-05,1731214800.0,6.8625e-05,1
HOUR,2024-11-10 06:00:00,227,dydxv4,BTC-USD,3600000,6.8625e-05,0.000108375,6.8625e-05,0.000108375,1731218400.0,1731218400.0,0.000108375,0.000108375,1731218400.0,0.000108375,1731218400.0,0.000108375,1
HOUR,2024-11-10 07:00:00,227,dydxv4,BTC-USD,3600000,0.000108375,0.000108375,2.5125e-05,2.5125e-05,1731222000.0,1731222000.0,2.5125e-05,2.5125e-05,1731222000.0,2.5125e-05,1731222000.0,2.5125e-05,1
HOUR,2024-11-10 08:00:00,227,dydxv4,BTC-USD,3600000,2.5125e-05,2.5125e-05,2.5125e-05,2.5125e-05,,,,,,,,,0
HOUR,2024-11-10 09:00:00,227,dydxv4,BTC-USD,3600000,2.5125e-05,5.6375e-05,2.5125e-05,5.6375e-05,1731229200.0,1731229200.0,5.6375e-05,5.6375e-05,1731229200.0,5.6375e-05,1731229200.0,5.6375e-05,1
HOUR,2024-11-10 10:00:00,227,dydxv4,BTC-USD,3600000,5.6375e-05,8e-05,5.6375e-05,8e-05,1731232800.0,1731232800.0,8e-05,8e-05,1731232800.0,8e-05,1731232800.0,8e-05,1
HOUR,2024-11-10 11:00:00,227,dydxv4,BTC-USD,3600000,8e-05,8.0375e-05,8e-05,8.0375e-05,1731236400.0,1731236400.0,8.0375e-05,8.0375e-05,1731236400.0,8.0375e-05,1731236400.0,8.0375e-05,1
HOUR,2024-11-10 12:00:00,227,dydxv4,BTC-USD,3600000,8.0375e-05,8.0375e-05,6.5625e-05,6.5625e-05,1731240001.0,1731240001.0,6.5625e-05,6.5625e-05,1731240001.0,6.5625e-05,1731240001.0,6.5625e-05,1
HOUR,2024-11-10 13:00:00,227,dydxv4,BTC-USD,3600000,6.5625e-05,6.5625e-05,6.4625e-05,6.4625e-05,1731243600.0,1731243600.0,6.4625e-05,6.4625e-05,1731243600.0,6.4625e-05,1731243600.0,6.4625e-05,1
HOUR,2024-11-10 14:00:00,227,dydxv4,BTC-USD,3600000,6.4625e-05,6.4625e-05,4.95e-05,4.95e-05,1731247200.0,1731247200.0,4.95e-05,4.95e-05,1731247200.0,4.95e-05,1731247200.0,4.95e-05,1
HOUR,2024-11-10 15:00:00,227,dydxv4,BTC-USD,3600000,4.95e-05,4.95e-05,3.225e-05,3.225e-05,1731250800.0,1731250800.0,3.225e-05,3.225e-05,1731250800.0,3.225e-05,1731250800.0,3.225e-05,1
HOUR,2024-11-10 16:00:00,227,dydxv4,BTC-USD,3600000,3.225e-05,3.5625e-05,3.225e-05,3.5625e-05,1731254400.0,1731254400.0,3.5625e-05,3.5625e-05,1731254400.0,3.5625e-05,1731254400.0,3.5625e-05,1
HOUR,2024-11-10 17:00:00,227,dydxv4,BTC-USD,3600000,3.5625e-05,3.5625e-05,3.475e-05,3.475e-05,1731258000.0,1731258000.0,3.475e-05,3.475e-05,1731258000.0,3.475e-05,1731258000.0,3.475e-05,1
